time,I_YSZ_bottom,cell_potential,dt,j_YSZ_bottom,numerical_phi_YSZ,potential_top_Cathode
-1,0,1.03665,0,0,0.03607,1.07272
0,-1.98E-07,0.961601461,1,-0.200007884,0.111118539,1.07272
1,-1.98E-07,0.960702959,1,-0.20000801,0.112017041,1.07272
2,-1.98E-07,0.959793478,1,-0.200008173,0.112926522,1.07272
3,-1.98E-07,0.958869692,1,-0.200008008,0.113850308,1.07272
4,-1.98E-07,0.95791195,1,-0.200008198,0.11480805,1.07272
5,-1.98E-07,0.956946213,1,-0.200008125,0.115773787,1.07272
6,-1.98E-07,0.955966792,1,-0.200007925,0.116753208,1.07272
7,-1.98E-07,0.954957231,1,-0.200008111,0.117762769,1.07272
8,-1.98E-07,0.953938232,1,-0.200007971,0.118781768,1.07272
9,-1.98E-07,0.952890137,1,-0.200008152,0.119829863,1.07272
10,-1.98E-07,0.951825728,1,-0.200008133,0.120894272,1.07272
11,-1.98E-07,0.950730033,1,-0.200008391,0.121989967,1.07272
12,-1.98E-07,0.949627766,1,-0.200008301,0.123092234,1.07272
13,-1.98E-07,0.948499439,1,-0.200008304,0.124220561,1.07272
14,-1.98E-07,0.947346773,1,-0.200008281,0.125373227,1.07272
15,-1.98E-07,0.946173373,1,-0.200008279,0.126546627,1.07272
16,-1.98E-07,0.944975401,1,-0.200008346,0.127744599,1.07272
17,-1.98E-07,0.943766452,1,-0.200008038,0.128953548,1.07272
18,-1.98E-07,0.942521614,1,-0.200008132,0.130198386,1.07272
19,-1.98E-07,0.941239379,1,-0.200008491,0.131480621,1.07272
20,-1.98E-07,0.939962616,1,-0.200008015,0.132757384,1.07272
21,-1.98E-07,0.938635016,1,-0.200008295,0.134084984,1.07272
22,-1.98E-07,0.937289341,1,-0.200008345,0.135430659,1.07272
23,-1.98E-07,0.935918437,1,-0.200008352,0.136801563,1.07272
24,-1.98E-07,0.934523322,1,-0.20000826,0.138196678,1.07272
25,-1.98E-07,0.933090808,1,-0.200008475,0.139629192,1.07272
26,-1.98E-07,0.931637103,1,-0.200008426,0.141082897,1.07272
27,-1.98E-07,0.930155287,1,-0.200008404,0.142564713,1.07272
28,-1.98E-07,0.928640762,1,-0.200008461,0.144079238,1.07272
29,-1.98E-07,0.92709797,1,-0.200008497,0.14562203,1.07272
30,-1.98E-07,0.92553522,1,-0.20000816,0.14718478,1.07272
31,-1.98E-07,0.923920003,1,-0.200008571,0.148799997,1.07272
32,-1.98E-07,0.922295264,1,-0.200008369,0.150424736,1.07272
33,-1.98E-07,0.920613331,1,-0.200008686,0.152106669,1.07272
34,-1.98E-07,0.918920896,1,-0.200008595,0.153799104,1.07272
35,-1.98E-07,0.917181735,1,-0.200008583,0.155538265,1.07272
36,-1.98E-07,0.915416403,1,-0.200008541,0.157303597,1.07272
37,-1.98E-07,0.913617736,1,-0.200008445,0.159102264,1.07272
38,-1.98E-07,0.911768632,1,-0.200008528,0.160951368,1.07272
39,-1.98E-07,0.909888993,1,-0.200008604,0.162831007,1.07272
40,-1.98E-07,0.907973018,1,-0.200008626,0.164746982,1.07272
41,-1.98E-07,0.906014744,1,-0.200008786,0.166705256,1.07272
42,-1.98E-07,0.90402636,1,-0.200008643,0.16869364,1.07272
43,-1.98E-07,0.901987874,1,-0.200008768,0.170732126,1.07272
44,-1.98E-07,0.89991513,1,-0.20000867,0.17280487,1.07272
45,-1.98E-07,0.897793561,1,-0.200008795,0.174926439,1.07272
46,-1.98E-07,0.895636875,1,-0.200008645,0.177083125,1.07272
47,-1.98E-07,0.89344074,1,-0.200008468,0.17927926,1.07272
48,-1.98E-07,0.891171699,1,-0.200008876,0.181548301,1.07272
49,-1.98E-07,0.888887246,1,-0.200008595,0.183832754,1.07272
50,-1.98E-07,0.886539998,1,-0.200008602,0.186180002,1.07272
51,-1.98E-07,0.884145741,1,-0.200008547,0.188574259,1.07272
52,-1.98E-07,0.881683656,1,-0.2000088,0.191036344,1.07272
53,-1.98E-07,0.879196925,1,-0.200008626,0.193523075,1.07272
54,-1.98E-07,0.87664465,1,-0.200008548,0.19607535,1.07272
55,-1.98E-07,0.874037258,1,-0.20000849,0.198682742,1.07272
56,-1.98E-07,0.871355041,1,-0.2000088,0.201364959,1.07272
57,-1.98E-07,0.868625591,1,-0.200008977,0.204094409,1.07272
58,-1.98E-07,0.865838995,1,-0.200008964,0.206881005,1.07272
59,-1.98E-07,0.862992251,1,-0.20000891,0.209727749,1.07272
60,-1.98E-07,0.860075859,1,-0.200009024,0.212644141,1.07272
61,-1.98E-07,0.857096486,1,-0.200009015,0.215623514,1.07272
62,-1.98E-07,0.854053687,1,-0.200008795,0.218666313,1.07272
63,-1.98E-07,0.850927008,1,-0.200008997,0.221792992,1.07272
64,-1.98E-07,0.847728782,1,-0.200009109,0.224991218,1.07272
65,-1.98E-07,0.844461518,1,-0.200008944,0.228258482,1.07272
66,-1.98E-07,0.841109194,1,-0.200009011,0.231610806,1.07272
67,-1.98E-07,0.837676937,1,-0.200009009,0.235043063,1.07272
68,-1.98E-07,0.834158974,1,-0.200008946,0.238561026,1.07272
69,-1.98E-07,0.830557323,1,-0.200008786,0.242162677,1.07272
70,-1.98E-07,0.826847962,1,-0.200009047,0.245872038,1.07272
71,-1.98E-07,0.82304644,1,-0.200009171,0.24967356,1.07272
72,-1.98E-07,0.819148463,1,-0.200009132,0.253571537,1.07272
73,-1.98E-07,0.815158757,1,-0.200008785,0.257561243,1.07272
74,-1.98E-07,0.811034469,1,-0.200009116,0.261685531,1.07272
75,-1.98E-07,0.806814528,1,-0.200008817,0.265905472,1.07272
76,-1.98E-07,0.802467867,1,-0.200008761,0.270252133,1.07272
77,-1.98E-07,0.797976431,1,-0.200009306,0.274743569,1.07272
78,-1.98E-07,0.793382142,1,-0.200008964,0.279337858,1.07272
79,-1.98E-07,0.788634901,1,-0.200008973,0.284085099,1.07272
80,-1.98E-07,0.783733612,1,-0.200009153,0.288986388,1.07272
81,-1.98E-07,0.778684938,1,-0.200009131,0.294035062,1.07272
82,-1.98E-07,0.773463393,1,-0.200009376,0.299256607,1.07272
83,-1.98E-07,0.768081949,1,-0.200009263,0.304638051,1.07272
84,-1.98E-07,0.762511231,1,-0.200009168,0.310208769,1.07272
85,-1.98E-07,0.756746619,1,-0.200009168,0.315973381,1.07272
86,-1.98E-07,0.750767217,1,-0.20000932,0.321952783,1.07272
87,-1.98E-07,0.744577018,1,-0.200009151,0.328142982,1.07272
88,-1.98E-07,0.738146634,1,-0.200009037,0.334573366,1.07272
89,-1.98E-07,0.731444603,1,-0.200009443,0.341275397,1.07272
90,-1.98E-07,0.724486123,1,-0.200009303,0.348233877,1.07272
91,-1.98E-07,0.717231156,1,-0.200009264,0.355488844,1.07272
92,-1.98E-07,0.709636701,1,-0.200009486,0.363083299,1.07272
93,-1.98E-07,0.701705027,1,-0.200009521,0.371014973,1.07272
94,-1.98E-07,0.6934002,1,-0.200009451,0.3793198,1.07272
95,-1.98E-07,0.684669574,1,-0.200009465,0.388050426,1.07272
96,-1.98E-07,0.675488391,1,-0.200009505,0.397231609,1.07272
97,-1.98E-07,0.665787523,1,-0.200009604,0.406932477,1.07272
98,-1.98E-07,0.65553999,1,-0.200009597,0.41718001,1.07272
99,-1.98E-07,0.644639148,1,-0.200009697,0.428080852,1.07272
100,-1.98E-07,0.63304962,1,-0.200009518,0.43967038,1.07272
101,-1.98E-07,0.62062213,1,-0.200009813,0.45209787,1.07272
102,-1.98E-07,0.607280539,1,-0.200009778,0.465439461,1.07272
103,-1.98E-07,0.592846157,1,-0.200009896,0.479873843,1.07272
104,-1.98E-07,0.577146886,1,-0.20000983,0.495573114,1.07272
105,-1.98E-07,0.559920745,1,-0.200009956,0.512799255,1.07272
106,-1.98E-07,0.540856492,1,-0.200009873,0.531863508,1.07272
